TenantId,Computer,ObjectName,CounterName,InstanceName,Min,Max,SampleCount,CounterValue,TimeGenerated,BucketStartTime,BucketEndTime,SourceSystem,CounterPath,StandardDeviation,MG,Type,"_ResourceId"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length","D:",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length","_Total",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",Memory,"% Committed Bytes In Use",,null,null,null,"21.5093402862549","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Memory\% Committed Bytes In Use",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Writes/sec","C:",null,null,null,"7.49168586730957","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Writes/sec","D:",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Writes/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Writes/sec","_Total",null,null,null,"7.49168586730957","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Disk Writes/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Received/sec","Microsoft Hyper-V Network Adapter",null,null,null,"325.338958740234","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Hyper-V Network Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Received/sec","Microsoft Kernel Debug Network Adapter",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Kernel Debug Network Adapter)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Received/sec","Teredo Tunneling Pseudo-Interface",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Teredo Tunneling Pseudo-Interface)\Bytes Received/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",Memory,"Available MBytes",,null,null,null,5352,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Memory\Available MBytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","C:",null,null,null,"0.0022385532502085","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","D:",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","_Total",null,null,null,"0.0022385532502085","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Transfers/sec","C:",null,null,null,"8.19091033935547","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Transfers/sec","D:",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Transfers/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Transfers/sec","_Total",null,null,null,"8.19091033935547","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Disk Transfers/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",System,"Processor Queue Length",,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\System\Processor Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",Processor,"% Processor Time","_Total",null,null,null,"0.0422281548380852","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Processor(_Total)\% Processor Time",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Microsoft Hyper-V Network Adapter",null,null,null,"770.445007324219","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Hyper-V Network Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Microsoft Kernel Debug Network Adapter",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Kernel Debug Network Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Teredo Tunneling Pseudo-Interface",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Teredo Tunneling Pseudo-Interface)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Read","C:",null,null,null,"0.00984362885355949","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Read","D:",null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Read",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Read","_Total",null,null,null,"0.00984362885355949","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","C:",null,null,null,94179,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","D:",null,null,null,13130,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes",HarddiskVolume1,null,null,null,465,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","_Total",null,null,null,107774,"2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"% Free Space","C:",null,null,null,"72.699836730957","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"% Free Space","D:",null,null,null,"91.6003875732422","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"% Free Space",HarddiskVolume1,null,null,null,"93.1863708496094","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"% Free Space","_Total",null,null,null,"74.6471099853516","2019-09-20T10:04:11.067Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\% Free Space",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","C:",null,null,null,94179,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","D:",null,null,null,13130,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes",HarddiskVolume1,null,null,null,465,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Free Megabytes","_Total",null,null,null,107774,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Free Megabytes",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length","C:",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length","D:",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Current Disk Queue Length","_Total",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Current Disk Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",System,"Processor Queue Length",,null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\System\Processor Queue Length",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Reads/sec","C:",null,null,null,"0.0999978259205818","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Reads/sec","D:",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Reads/sec",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Disk Reads/sec","_Total",null,null,null,"0.0999978259205818","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Disk Reads/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Microsoft Hyper-V Network Adapter",null,null,null,"1697.06311035156","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Hyper-V Network Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Microsoft Kernel Debug Network Adapter",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Microsoft Kernel Debug Network Adapter)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox","Network Adapter","Bytes Sent/sec","Teredo Tunneling Pseudo-Interface",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\Network Adapter(Teredo Tunneling Pseudo-Interface)\Bytes Sent/sec",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",Processor,"% Processor Time","_Total",null,null,null,"3.44348931312561","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\Processor(_Total)\% Processor Time",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","C:",null,null,null,"0.00245639611966908","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","D:",null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(D:)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write",HarddiskVolume1,null,null,null,0,"2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(HarddiskVolume1)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Write","_Total",null,null,null,"0.00245639611966908","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(_Total)\Avg. Disk sec/Write",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
"80a65063-8611-4b2f-8105-c8501f847eb7","vm-jumpbox",LogicalDisk,"Avg. Disk sec/Read","C:",null,null,null,"0.0000548999996681232","2019-09-20T10:04:21.07Z",null,null,OpsManager,"\\vm-jumpbox\LogicalDisk(C:)\Avg. Disk sec/Read",null,"00000000-0000-0000-0000-000000000001",Perf,"/subscriptions/0d2f1119-530d-4547-917e-ad9024059695/resourcegroups/aks-centralindia/providers/microsoft.compute/virtualmachines/vm-jumpbox"
